20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/671869279.html,何山  怡馨花园 4室1厅,建筑面积约20㎡|1楼|4室1卫|朝南,1590,https://public.danke.com.cn/public-20190811-FqSl_40baNBzh1gvpqmXuiB_5OMn?imageView2/1/w/380/h/285,2019-09-02 22:41:47,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/469046813.html,何山  怡馨花园 4室1厅,建筑面积约17㎡|1楼|4室1卫|朝南,1906,https://public.danke.com.cn/public-20190811-Fp50jRECaveRuaOTW7o7iRITqLhn?imageView2/1/w/380/h/285,2019-09-02 22:41:47,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/1109219328.html,何山  恒达清水园 4室2厅,建筑面积约11㎡|9楼|4室1卫|朝东南,1375,https://public.danke.com.cn/public-20190124-isz_FjOuX7c0L3UPAIGam9Ahy0F-eGZU?imageView2/1/w/380/h/285,2019-09-02 22:41:48,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/1832757119.html,何山  怡馨花园 3室1厅,建筑面积约19㎡|2楼|3室1卫|朝南,1990,https://public.danke.com.cn/public-20190801-FqnxXmhOp9-SJlDvfPsp08lePPyA?imageView2/1/w/380/h/285,2019-09-02 22:41:49,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/1742469831.html,何山  津西新天地 1室1厅,建筑面积约52㎡|9楼|1室1卫|朝北,2680,https://public.danke.com.cn/public-20190308-Fg8mCGULLid6fhLcLBjksY8PQ6ld?imageView2/1/w/380/h/285,2019-09-02 22:41:49,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/326694590.html,何山  怡馨花园 4室1厅,建筑面积约22㎡|1楼|4室1卫|朝南,1660,https://public.danke.com.cn/public-20190811-Fhu5lJIP8x3Id6xwMKW2k2oEOKE5?imageView2/1/w/380/h/285,2019-09-02 22:41:50,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/1556193732.html,何山  枫津新村 3室1厅,建筑面积约10㎡|4楼|3室1卫|朝南,1460,https://public.danke.com.cn/public-20190512-FlubN1pFmCKX3Qg1PXHgQ635pg99?imageView2/1/w/380/h/285,2019-09-02 22:41:51,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/2142022494.html,何山  怡馨花园 4室1厅,建筑面积约14㎡|3楼|4室2卫|朝北,1430,https://public.danke.com.cn/public-20190705-FsU0KB6Hp6cOUeJKPpSq1e3B-EUv?imageView2/1/w/380/h/285,2019-09-02 22:41:52,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/797767453.html,何山  津西新天地 1室1厅,建筑面积约56㎡|9楼|1室1卫|朝南,2730,?imageView2/1/w/380/h/285,2019-09-02 22:41:52,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/duanzu/446996426.html,何山  枫津新村 3室1厅,建筑面积约20㎡|5楼|3室1卫|朝南,1260,?imageView2/1/w/380/h/285,2019-09-02 22:41:52,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/362860866.html,何山  枫舟苑 4室2厅,建筑面积约13㎡|5楼|4室1卫|朝南,1510,https://public.danke.com.cn/public-20190124-isz_lkjpCAhLPilvl-v_9ScmacFI8kp3?imageView2/1/w/380/h/285,2019-09-02 22:41:52,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/471727777.html,何山  枫舟苑 4室2厅,建筑面积约13㎡|5楼|4室1卫|朝南,1400,https://public.danke.com.cn/public-20190124-isz_lul5bnf4FHJMpLH3ImwMcp11vekL?imageView2/1/w/380/h/285,2019-09-02 22:41:53,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/1076048076.html,何山  枫津新村 4室1厅,建筑面积约11㎡|3楼|4室2卫|朝南,1120,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:53,
20190902,gs,虎丘区(高新区),何山,https://www.danke.com/room/1217417267.html,何山  枫津新村 4室1厅,建筑面积约16㎡|3楼|4室2卫|朝南,1330,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:54,
