20190902,gs,工业园区,沈浒路,https://www.danke.com/room/1732456046.html,沈浒路  万科玲珑东区 4室1厅,建筑面积约14㎡|26楼|4室1卫|朝南,1800,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:42:01,
20190902,gs,工业园区,沈浒路,https://www.danke.com/room/281653808.html,沈浒路  万科玲珑东区 4室1厅,建筑面积约11㎡|8楼|4室1卫|朝南,1549,https://public.danke.com.cn/public-20190802-Fk9e8p1njkyxXoghcNrmBjqWbUGG?imageView2/1/w/380/h/285,2019-09-02 22:42:01,
20190902,gs,工业园区,沈浒路,https://www.danke.com/room/335087142.html,沈浒路  九龙仓时代上城四期 4室2厅,建筑面积约17㎡|5楼|4室1卫|朝南,1558,https://public.danke.com.cn/public-20190124-isz_FrUN6CTO4q6Yjn7hB2HTSjHyTP89?imageView2/1/w/380/h/285,2019-09-02 22:42:01,
20190902,gs,工业园区,沈浒路,https://www.danke.com/room/534294756.html,沈浒路  万科玲珑东区 4室1厅,建筑面积约12㎡|25楼|4室1卫|朝南,1770,https://public.danke.com.cn/public-20190814-Fnv_0Co4cbU8HvINCoOYmMYUVm0c?imageView2/1/w/380/h/285,2019-09-02 22:42:02,
20190902,gs,工业园区,沈浒路,https://www.danke.com/room/247656874.html,沈浒路  万科玲珑东区 4室1厅,建筑面积约9㎡|25楼|4室1卫|朝北,1610,https://public.danke.com.cn/public-20190814-Fn7sV8yTrnXY5K0IwV4lNrG4eqN7?imageView2/1/w/380/h/285,2019-09-02 22:42:02,
20190902,gs,工业园区,沈浒路,https://www.danke.com/room/1223778314.html,沈浒路  九龙仓时代上城四期 4室2厅,建筑面积约7㎡|23楼|4室1卫|朝南,1360,https://public.danke.com.cn/public-20190619-FmWZozXI86dBvW82Z708qf5D8wKP?imageView2/1/w/380/h/285,2019-09-02 22:42:03,
20190902,gs,工业园区,沈浒路,https://www.danke.com/room/677364291.html,沈浒路  九龙仓时代上城四期 4室2厅,建筑面积约15㎡|20楼|4室1卫|朝南,1630,https://public.danke.com.cn/public-20190124-isz_Fu0TKt4wSqqvyLU6R7S3cn-ja1KS?imageView2/1/w/380/h/285,2019-09-02 22:42:03,
20190902,gs,工业园区,沈浒路,https://www.danke.com/duanzu/128506576.html,沈浒路  太阳城缘邑 3室1厅,建筑面积约13㎡|19楼|3室1卫|朝南,1690,?imageView2/1/w/380/h/285,2019-09-02 22:42:03,
20190902,gs,工业园区,沈浒路,https://www.danke.com/room/1973590689.html,沈浒路  太阳城缘邑 4室2厅,建筑面积约8㎡|4楼|4室2卫|朝北,1190,https://public.danke.com.cn/public-20190124-isz_Fgau0uAjgZoHZuZYdmoDyTRXPfjh?imageView2/1/w/380/h/285,2019-09-02 22:42:03,
20190902,gs,工业园区,沈浒路,https://www.danke.com/room/1976337578.html,沈浒路  九龙仓时代上城四期 4室2厅,建筑面积约17㎡|20楼|4室1卫|朝南,1820,https://public.danke.com.cn/public-20190124-isz_Fm8DtUqm76F6MvXhKIOF20fXEhIo?imageView2/1/w/380/h/285,2019-09-02 22:42:03,
