20190902,gs,吴中区,新家桥,https://www.danke.com/room/786761350.html,新家桥  世茂石湖湾 4室1厅,建筑面积约23㎡|15楼|4室1卫|朝南,2070,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:42,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/1896440514.html,新家桥  世茂石湖湾 6室1厅,建筑面积约24㎡|23楼|6室2卫|朝南,1650,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:42,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/634593081.html,新家桥  融创石湖桃花源 5室1厅,建筑面积约12㎡|4楼|5室1卫|朝南,1270,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:43,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/1356194407.html,新家桥  世茂石湖湾 4室1厅,建筑面积约14㎡|17楼|4室1卫|朝北,1510,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:43,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/200076629.html,新家桥  世茂石湖湾 4室1厅,建筑面积约17㎡|22楼|4室1卫|朝南,1650,https://public.danke.com.cn/public-20190807-Fo5Bb1zZVqtoUl3qehjUTRBi22eS?imageView2/1/w/380/h/285,2019-09-02 22:41:43,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/2060855835.html,新家桥  世茂石湖湾 4室1厅,建筑面积约22㎡|22楼|4室1卫|朝南,2050,https://public.danke.com.cn/public-20190807-FvQbrDWCyPELroFhrwNPGhBHnDkH?imageView2/1/w/380/h/285,2019-09-02 22:41:44,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/1733522131.html,新家桥  世茂石湖湾 5室2厅,建筑面积约16㎡|5楼|5室1卫|朝西南,1850,https://public.danke.com.cn/public-20190521-FnW5J8HP-DOHuRVOKkMmOFp7iXEK?imageView2/1/w/380/h/285,2019-09-02 22:41:45,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/1705896667.html,新家桥  吴逸花园 6室1厅,建筑面积约15㎡|5楼|6室2卫|朝南,1160,?imageView2/1/w/380/h/285,2019-09-02 22:41:45,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/460147952.html,新家桥  吴逸花园 6室1厅,建筑面积约20㎡|5楼|6室2卫|朝南,1210,?imageView2/1/w/380/h/285,2019-09-02 22:41:45,
20190902,gs,吴中区,新家桥,https://www.danke.com/room/635034021.html,新家桥  世茂石湖湾 4室2厅,建筑面积约12㎡|4楼|4室1卫|朝南,1430,https://public.danke.com.cn/public-20190724-Fsbbzcu6aeDN3xAlFD95UQNr7mSS?imageView2/1/w/380/h/285,2019-09-02 22:41:45,
