20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/1889864200.html,枫瑞路  尼盛滨江城 4室1厅,建筑面积约15㎡|14楼|4室1卫|朝南,1380,https://public.danke.com.cn/public-20190820-Fo4LGZNVgotL_0DRzIIaYVbwWrdT?imageView2/1/w/380/h/285,2019-09-02 22:41:42,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/2097827867.html,枫瑞路  苏州绿城春江明月 5室1厅,建筑面积约5㎡|2楼|5室1卫|朝北,930,https://public.danke.com.cn/public-20190810-FvzR7G5LvJNOt0n9XLQD05bykkVo?imageView2/1/w/380/h/285,2019-09-02 22:41:43,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/964094861.html,枫瑞路  苏胥湾 3室1厅,建筑面积约9㎡|22楼|3室1卫|朝南,1230,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:44,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/784368173.html,枫瑞路  苏州绿城春江明月 4室1厅,建筑面积约13㎡|13楼|4室1卫|朝南,1310,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:44,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/423469964.html,枫瑞路  苏州绿城春江明月 4室1厅,建筑面积约20㎡|13楼|4室1卫|朝南,1420,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:45,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/376776929.html,枫瑞路  红星国际生活广场 1室1厅,建筑面积约54㎡|11楼|1室1卫|朝北,2713,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:41:45,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/390158490.html,枫瑞路  尼盛滨江城 4室1厅,建筑面积约16㎡|13楼|4室1卫|朝南,1390,https://public.danke.com.cn/public-20190808-FrGQFNX_iF0Ni_7V5--PLaFFfza7?imageView2/1/w/380/h/285,2019-09-02 22:41:46,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/300953902.html,枫瑞路  红星国际生活广场 1室0厅,建筑面积约57㎡|11楼|1室1卫|朝南,2950,https://public.danke.com.cn/public-20190713-FsabkyiQNtV2K3KnUsDK7QTlV-F5?imageView2/1/w/380/h/285,2019-09-02 22:41:46,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/308799050.html,枫瑞路  尼盛滨江城 4室1厅,建筑面积约7㎡|9楼|4室1卫|朝北,1100,https://public.danke.com.cn/public-20190815-FkmKhUUs95LUMftfoWMd17GoQ_iZ?imageView2/1/w/380/h/285,2019-09-02 22:41:48,
20190902,gs,吴中区,枫瑞路,https://www.danke.com/room/450103209.html,枫瑞路  尼盛滨江城 4室1厅,建筑面积约10㎡|9楼|4室1卫|朝北,1240,https://public.danke.com.cn/public-20190815-FuwTwLqL-eiPc-DxRiXQToDsIl2M?imageView2/1/w/380/h/285,2019-09-02 22:41:49,
