20190902,hz,下城区,天水,https://www.danke.com/room/505120430.html,天水  江山弄 3室1厅,建筑面积约7㎡|2楼|3室1卫|朝北,1760,https://public.danke.com.cn/public-20181221-FjFms2JoVOO8Bh0iYjXN2A7szk7X?imageView2/1/w/380/h/285,2019-09-02 22:15:14,
20190902,hz,下城区,天水,https://www.danke.com/room/276786958.html,天水  屏风街 4室1厅,建筑面积约13㎡|6楼|4室1卫|朝东,1883,https://public.danke.com.cn/public-20190124-isz_Fl2GWpAWzbaKmicogtaG2Q9d-ut4?imageView2/1/w/380/h/285,2019-09-02 22:15:16,
20190902,hz,下城区,天水,https://www.danke.com/duanzu/606446279.html,天水  武林路338号 1室1厅,建筑面积约54㎡|5楼|1室1卫|朝南,4800,https://public.danke.com.cn/public-20190606-Fo7UG_VpouQCIw8u33Yf0dUz7xv6?imageView2/1/w/380/h/285,2019-09-02 22:15:17,
20190902,hz,下城区,天水,https://www.danke.com/duanzu/906013195.html,天水  中山北路450号 1室1厅,建筑面积约75㎡|4楼|1室1卫|朝南,7190,https://public.danke.com.cn/public-20190606-FkUzZkvzQdH4mT5EvTBw6o8yITV7?imageView2/1/w/380/h/285,2019-09-02 22:15:17,
20190902,hz,下城区,天水,https://www.danke.com/room/1297431283.html,天水  三华园 5室2厅,建筑面积约15㎡|5楼|5室1卫|朝南,2044,https://public.danke.com.cn/public-20190124-isz_FvLjI6gMaeYJsaevxUZFnrC_0r3S?imageView2/1/w/380/h/285,2019-09-02 22:15:19,
20190902,hz,下城区,天水,https://www.danke.com/room/443196382.html,天水  小北门 2室1厅,建筑面积约12㎡|1楼|2室1卫|朝南,1991,https://public.danke.com.cn/public-20190124-isz_Fgl7MJtQQF75klfbg2HpP_2ru3c2?imageView2/1/w/380/h/285,2019-09-02 22:15:20,
20190902,hz,下城区,天水,https://www.danke.com/room/1585503430.html,天水  三华园 4室2厅,建筑面积约9㎡|23楼|4室0卫|朝南,1800,https://public.danke.com.cn/public-20190123-isz_Fk2eu2zN5qFSabp0p36r6rqCRXeh?imageView2/1/w/380/h/285,2019-09-02 22:15:21,
20190902,hz,下城区,天水,https://www.danke.com/room/948000939.html,天水  体育场路西 3室1厅,建筑面积约8㎡|7楼|3室1卫|朝北,1858,https://public.danke.com.cn/public-20190124-isz_Fs_-QYnYFeaDrxL2P2ltBIqy0xV1?imageView2/1/w/380/h/285,2019-09-02 22:15:22,
20190902,hz,下城区,天水,https://www.danke.com/room/391580376.html,天水  胭脂新村 3室1厅,建筑面积约15㎡|5楼|3室1卫|朝北,1980,https://public.danke.com.cn/public-20181231-FrMT3aPwlIre8n32Oor3UyBhPbTs?imageView2/1/w/380/h/285,2019-09-02 22:15:23,
20190902,hz,下城区,天水,https://www.danke.com/room/1867229719.html,天水  环北新村 3室1厅,建筑面积约10㎡|5楼|3室1卫|朝南,1906,https://public.danke.com.cn/public-20190124-isz_FmawTmlHdsAvDkh-qEWw6DLbS4lp?imageView2/1/w/380/h/285,2019-09-02 22:15:24,
20190902,hz,下城区,天水,https://www.danke.com/room/1049964104.html,天水  屏风街 4室1厅,建筑面积约13㎡|6楼|4室1卫|朝南,2071,https://public.danke.com.cn/public-20190124-isz_FpQsnps9BeIisII4I1vPkkf26wvb?imageView2/1/w/380/h/285,2019-09-02 22:15:25,
20190902,hz,下城区,天水,https://www.danke.com/room/862563249.html,天水  环西新村 3室1厅,建筑面积约16㎡|5楼|3室1卫|朝南,2099,https://public.danke.com.cn/public-20180326-lpnfXlRLa0CmH9TsHcgK6jDMFrv-?imageView2/1/w/380/h/285,2019-09-02 22:15:27,
20190902,hz,下城区,天水,https://www.danke.com/room/48743229.html,天水  小北门 2室1厅,建筑面积约7㎡|1楼|2室1卫|朝北,1890,https://public.danke.com.cn/public-20190124-isz_FtPa8Qmys1rg2dE9DP-2vcGLXTlh?imageView2/1/w/380/h/285,2019-09-02 22:15:28,
20190902,hz,下城区,天水,https://www.danke.com/room/1893560000.html,天水  武林路362-368号 2室1厅,建筑面积约19㎡|6楼|2室1卫|朝东,3735,https://public.danke.com.cn/public-20190720-FgiXta1ooWUwGPw0ukMATcQ7iLjR?imageView2/1/w/380/h/285,2019-09-02 22:15:29,
20190902,hz,下城区,天水,https://www.danke.com/room/1642331187.html,天水  胭脂新村 1室1厅,建筑面积约60㎡|7楼|1室1卫|朝南,4757,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:15:29,
20190902,hz,下城区,天水,https://www.danke.com/room/741166565.html,天水  长征新村 1室1厅,建筑面积约53㎡|4楼|1室1卫|朝东南,4583,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:15:30,
20190902,hz,下城区,天水,https://www.danke.com/room/1933743900.html,天水  环城西路42号 1室0厅,建筑面积约25㎡|2楼|1室1卫|朝南,2658,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:15:31,
20190902,hz,下城区,天水,https://www.danke.com/room/1098440345.html,天水  环北新村 2室1厅,建筑面积约5㎡|5楼|2室1卫|朝西,1760,https://public.danke.com.cn/public-20190413-FrPvJCXDah-3cZiiC17Mq79nb4WQ?imageView2/1/w/380/h/285,2019-09-02 22:15:31,
20190902,hz,下城区,天水,https://www.danke.com/duanzu/826920465.html,天水  三华园 1室1厅,建筑面积约35㎡|12楼|1室1卫|朝南,3960,https://public.danke.com.cn/public-20190603-FpE1Qy4gCeOetOqABRHrmV9zi6ZN?imageView2/1/w/380/h/285,2019-09-02 22:15:32,
20190902,hz,下城区,天水,https://www.danke.com/room/798148791.html,天水  三华园 1室0厅,建筑面积约46㎡|11楼|1室1卫|朝东,3990,https://public.danke.com.cn/public-20190521-Fr52yvMvvv7SNbqSjJsRIG3e2Pg8?imageView2/1/w/380/h/285,2019-09-02 22:15:32,
20190902,hz,下城区,天水,https://www.danke.com/room/748487441.html,天水  中山北路450号 3室1厅,建筑面积约11㎡|2楼|3室1卫|朝南,2150,https://public.danke.com.cn/public-20190315-FgDixyRoSv9yatmI_VNAbBLnjVSC?imageView2/1/w/380/h/285,2019-09-02 22:15:36,
20190902,hz,下城区,天水,https://www.danke.com/room/428907132.html,天水  西子大厦 1室0厅,建筑面积约52㎡|22楼|1室1卫|朝南,4990,https://public.danke.com.cn/public-20190721-FkhxCtp1fG2k-Wur9LjOpTsJI9yO?imageView2/1/w/380/h/285,2019-09-02 22:15:37,
20190902,hz,下城区,天水,https://www.danke.com/room/901929554.html,天水  三华园 5室2厅,建筑面积约11㎡|5楼|5室1卫|朝西,2290,https://public.danke.com.cn/public-20190123-isz_FqoQ2ZtwWqtozkpegNfCoqmevRzY?imageView2/1/w/380/h/285,2019-09-02 22:15:37,
20190902,hz,下城区,天水,https://www.danke.com/room/353702664.html,天水  天巢花苑 3室1厅,建筑面积约22㎡|5楼|3室1卫|朝南,2390,https://public.danke.com.cn/public-20181117-FuKF-Fl9XbNfSjL3q2ngnO39CcJi?imageView2/1/w/380/h/285,2019-09-02 22:15:38,
