20190902,hz,拱墅区,信义坊,https://www.danke.com/room/220918209.html,信义坊  霞湾巷小区 2室1厅,建筑面积约13㎡|3楼|2室1卫|朝南,2010,https://public.danke.com.cn/public-20190828-FkGG7YCEk4TTk9x2UF9gEZuR7rGU?imageView2/1/w/380/h/285,2019-09-02 22:14:06,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/2105764648.html,信义坊  董家弄 2室1厅,建筑面积约7㎡|1楼|2室1卫|朝北,1580,https://public.danke.com.cn/public-20190119-FpP-ktOQLMwfJbbHucwItjDw8x-y?imageView2/1/w/380/h/285,2019-09-02 22:14:07,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/856974988.html,信义坊  塘河南村 2室1厅,建筑面积约17㎡|2楼|2室1卫|朝南,2007,https://public.danke.com.cn/public-20180918-FiuTEKPMOMt1rx635jgBUGpEYfIY?imageView2/1/w/380/h/285,2019-09-02 22:14:08,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/962411456.html,信义坊  白荡海人家 4室2厅,建筑面积约14㎡|1楼|4室1卫|朝南,1732,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:14:09,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/1347458356.html,信义坊  白荡海人家 5室2厅,建筑面积约15㎡|4楼|5室2卫|朝南,1677,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:14:09,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/1512573856.html,信义坊  郡枫华庭 3室1厅,建筑面积约14㎡|4楼|3室1卫|朝南,2090,https://public.danke.com.cn/public-20190416-Fl--7kG19xA-ozWGt9hQf7UTHExj?imageView2/1/w/380/h/285,2019-09-02 22:14:10,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/180619766.html,信义坊  信义坊 4室1厅,建筑面积约12㎡|9楼|4室1卫|朝南,2140,https://public.danke.com.cn/public-20180411-FgMpyXPoFcbs3ZXBMzsYPgeKBJlG?imageView2/1/w/380/h/285,2019-09-02 22:14:11,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/272451294.html,信义坊  白荡海人家 5室1厅,建筑面积约9㎡|11楼|5室1卫|朝北,2090,https://public.danke.com.cn/public-20180419-FisQxtx7PAJviBKCBh-32kIh7RMc?imageView2/1/w/380/h/285,2019-09-02 22:14:12,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/1315793154.html,信义坊  塘河北村 2室1厅,建筑面积约11㎡|6楼|2室1卫|朝南,1750,https://public.danke.com.cn/public-20181126-FsIbi6gVgjOWhEQxLLlBea_UKAas?imageView2/1/w/380/h/285,2019-09-02 22:14:12,
20190902,hz,拱墅区,信义坊,https://www.danke.com/room/814353345.html,信义坊  湖墅嘉园 3室1厅,建筑面积约18㎡|13楼|3室1卫|朝南,2380,https://public.danke.com.cn/public-20180802-FmaeOIq8i5a8HNH0NGdYi523ejmy?imageView2/1/w/380/h/285,2019-09-02 22:14:13,
