20190902,hz,上城区,近江,https://www.danke.com/room/1133554295.html,近江  近江家园五园 3室1厅,建筑面积约13㎡|8楼|3室1卫|朝南,2250,https://public.danke.com.cn/public-20181029-FmJsenC-tm02e46p7xmhDDzrOVPc?imageView2/1/w/380/h/285,2019-09-02 22:15:38,
20190902,hz,上城区,近江,https://www.danke.com/room/1464308108.html,近江  耀江福村 3室1厅,建筑面积约7㎡|5楼|3室1卫|朝北,1516,https://public.danke.com.cn/public-20180702-Fje5Qbycwkoo4FknnHZc1cKVouca?imageView2/1/w/380/h/285,2019-09-02 22:15:39,
20190902,hz,上城区,近江,https://www.danke.com/room/1096379706.html,近江  滨江家园 3室1厅,建筑面积约16㎡|4楼|3室1卫|朝东,1933,https://public.danke.com.cn/public-20181220-Fn9ddey3xC5Y1jZAz6b3wPSodnDq?imageView2/1/w/380/h/285,2019-09-02 22:15:40,
20190902,hz,上城区,近江,https://www.danke.com/room/1100702157.html,近江  赞成林风映水苑 6室2厅,建筑面积约16㎡|31楼|6室2卫|朝南,2390,https://public.danke.com.cn/public-20190813-FicaAzuq5PkWl4q2JBAa0IjYvNEu?imageView2/1/w/380/h/285,2019-09-02 22:15:41,
20190902,hz,上城区,近江,https://www.danke.com/room/994385167.html,近江  世纪坊 3室1厅,建筑面积约15㎡|3楼|3室1卫|朝南,2310,https://public.danke.com.cn/public-20190821-lsANmMbGNSW1h4ASOtZGLrlvGMgD?imageView2/1/w/380/h/285,2019-09-02 22:15:42,
20190902,hz,上城区,近江,https://www.danke.com/room/605421092.html,近江  赞成林风沁林苑 4室1厅,建筑面积约12㎡|22楼|4室1卫|朝北,2108,https://public.danke.com.cn/public-20181215-FhQn779ThmXCWlyAjHoqsV_jBzQn?imageView2/1/w/380/h/285,2019-09-02 22:15:43,
20190902,hz,上城区,近江,https://www.danke.com/room/241719971.html,近江  春江花月 4室1厅,建筑面积约13㎡|5楼|4室1卫|朝南,2390,https://public.danke.com.cn/public-20190813-FtTsgpEc4zEPrQPhprjHP87-UWb2?imageView2/1/w/380/h/285,2019-09-02 22:15:44,
20190902,hz,上城区,近江,https://www.danke.com/room/1549000564.html,近江  赞成林风和风苑 5室1厅,建筑面积约10㎡|2楼|5室1卫|朝北,2250,https://public.danke.com.cn/public-20190810-Fts0YWqshXrc-xNTovFKsUU52JNG?imageView2/1/w/380/h/285,2019-09-02 22:15:44,
20190902,hz,上城区,近江,https://www.danke.com/room/1154456733.html,近江  春江花月 4室1厅,建筑面积约19㎡|9楼|4室1卫|朝南,2650,https://public.danke.com.cn/public-20181207-FisUk0G0v617p7L7pAbOAzZY3WnQ?imageView2/1/w/380/h/285,2019-09-02 22:15:45,
20190902,hz,上城区,近江,https://www.danke.com/room/339156131.html,近江  赞成林风和风苑 4室1厅,建筑面积约23㎡|26楼|4室1卫|朝南,3410,https://public.danke.com.cn/public-20190811-FtQLf94ghHKGgJBmWrsfz7wRLCwq?imageView2/1/w/380/h/285,2019-09-02 22:15:47,
20190902,hz,上城区,近江,https://www.danke.com/room/718999472.html,近江  赞成林风映水苑 6室2厅,建筑面积约42㎡|31楼|6室2卫|朝南,2680,https://public.danke.com.cn/public-20190813-FsjaJFic6b84gs6sAcHn2FeE5vJU?imageView2/1/w/380/h/285,2019-09-02 22:15:47,
20190902,hz,上城区,近江,https://www.danke.com/room/1454255287.html,近江  富星苑 3室1厅,建筑面积约13㎡|1楼|3室1卫|朝东南,2200,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:15:48,
20190902,hz,上城区,近江,https://www.danke.com/room/1092307990.html,近江  富星苑 3室1厅,建筑面积约12㎡|1楼|3室1卫|朝东南,2140,//pangu-s1.danke.com.cn/build/img/room/no-picture-e63a495fc7.jpg??imageView2/1/w/380/h/285,2019-09-02 22:15:49,
20190902,hz,上城区,近江,https://www.danke.com/room/25441770.html,近江  华龙家园 3室1厅,建筑面积约11㎡|7楼|3室1卫|朝南,1825,https://public.danke.com.cn/public-20180905-FktIT89Fs_Os-jdV1Mvo-ZQ7CKRY?imageView2/1/w/380/h/285,2019-09-02 22:15:49,
20190902,hz,上城区,近江,https://www.danke.com/room/12067379.html,近江  世纪坊 4室1厅,建筑面积约11㎡|4楼|4室1卫|朝东南,1741,https://public.danke.com.cn/public-20190415-FgvsXBsBlV0TrcXxsykkZ4Dz-8dg?imageView2/1/w/380/h/285,2019-09-02 22:15:50,
20190902,hz,上城区,近江,https://www.danke.com/room/2130125163.html,近江  赞成林风沁林苑 4室1厅,建筑面积约12㎡|15楼|4室1卫|朝北,1941,https://public.danke.com.cn/public-20180802-Fj4lWDCdOj0CHkMyuBNX8tpA2jDa?imageView2/1/w/380/h/285,2019-09-02 22:15:50,
20190902,hz,上城区,近江,https://www.danke.com/room/1961156889.html,近江  近江家园九园 3室1厅,建筑面积约7㎡|2楼|3室1卫|朝北,1550,https://public.danke.com.cn/public-20190514-Fv16EWg_hClm3JImdSfllClQKpHc?imageView2/1/w/380/h/285,2019-09-02 22:15:51,
20190902,hz,上城区,近江,https://www.danke.com/room/942326207.html,近江  耀江福村 4室1厅,建筑面积约18㎡|6楼|4室1卫|朝南,2408,https://public.danke.com.cn/public-20180726-Fn6BP_fBzcpWMojxdRt6mVeU6aIr?imageView2/1/w/380/h/285,2019-09-02 22:15:51,
20190902,hz,上城区,近江,https://www.danke.com/room/1704970723.html,近江  世纪坊 4室1厅,建筑面积约15㎡|6楼|4室1卫|朝南,1915,https://public.danke.com.cn/public-20190214-Fl6DOMcoF68KeWIDarAjLMp1BqcT?imageView2/1/w/380/h/285,2019-09-02 22:15:51,
20190902,hz,上城区,近江,https://www.danke.com/room/2108572130.html,近江  钱江苑 4室1厅,建筑面积约11㎡|3楼|4室1卫|朝西,1825,https://public.danke.com.cn/public-20181023-FtzNmzwKMc-G-91dttEIZaA9TSs9?imageView2/1/w/380/h/285,2019-09-02 22:15:53,
