20190902,hz,萧山区,建设三路,https://www.danke.com/room/1284906128.html,建设三路  宁安大厦 2室1厅,建筑面积约9㎡|21楼|2室1卫|朝南,1860,https://public.danke.com.cn/public-20180822-FiFm2fsaZU_Iexa3I1pD1bM6_Ah9?imageView2/1/w/380/h/285,2019-09-02 22:15:52,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/2112566724.html,建设三路  明华明辉花园 5室1厅,建筑面积约21㎡|10楼|5室1卫|朝南,1716,https://public.danke.com.cn/public-20190412-FiUNXrJc7w12_bfzTpd6_l7VcIRW?imageView2/1/w/380/h/285,2019-09-02 22:15:55,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/1341685384.html,建设三路  宁安大厦 2室1厅,建筑面积约11㎡|19楼|2室1卫|朝西,1851,https://public.danke.com.cn/public-20180907-FuWsOlqd4GhIPVirxUr7tSdvQTEL?imageView2/1/w/380/h/285,2019-09-02 22:15:55,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/1175194647.html,建设三路  德意中兴广场 4室1厅,建筑面积约11㎡|14楼|4室1卫|朝南,1550,https://public.danke.com.cn/public-20180725-FsxfyquKsf1XcIt4nlnTcoLS9cW_?imageView2/1/w/380/h/285,2019-09-02 22:15:57,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/688935251.html,建设三路  大成名座 3室1厅,建筑面积约11㎡|20楼|3室1卫|朝西,1608,https://public.danke.com.cn/public-20180906-Fga79OHkj3PevwuH7tjZyUsR7HqR?imageView2/1/w/380/h/285,2019-09-02 22:15:58,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/1982776854.html,建设三路  明华花园 4室1厅,建筑面积约9㎡|3楼|4室1卫|朝北,1133,https://public.danke.com.cn/public-20190416-FjWvMLy6nVWzq01o-PfhSFSr23Iw?imageView2/1/w/380/h/285,2019-09-02 22:16:00,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/530886918.html,建设三路  明华明辉花园 5室1厅,建筑面积约26㎡|3楼|5室1卫|朝南,1585,https://public.danke.com.cn/public-20181112-Fu-BtmwyVz_HbHZx1F4Sranks09B?imageView2/1/w/380/h/285,2019-09-02 22:16:00,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/1372805343.html,建设三路  正元都市阳光 4室1厅,建筑面积约27㎡|7楼|4室1卫|朝南,2550,https://public.danke.com.cn/public-20181217-Fqjkz25x7UJgH6QsukbCjvTuVl6M?imageView2/1/w/380/h/285,2019-09-02 22:16:01,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/35872446.html,建设三路  宁安大厦 2室1厅,建筑面积约12㎡|6楼|2室1卫|朝西,2150,https://public.danke.com.cn/public-20180704-FtsmMSCBf4jfJHexYvW14z3cxSVQ?imageView2/1/w/380/h/285,2019-09-02 22:16:01,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/2062830437.html,建设三路  德意中兴广场 8室2厅,建筑面积约15㎡|26楼|8室3卫|朝南,1650,https://public.danke.com.cn/public-20190510-Fk79HBa12N43orqroYwhE5Q1r4mb?imageView2/1/w/380/h/285,2019-09-02 22:16:02,
20190902,hz,萧山区,建设三路,https://www.danke.com/room/1274128253.html,建设三路  明华明辉花园 4室1厅,建筑面积约14㎡|17楼|4室1卫|朝西北,1400,https://public.danke.com.cn/public-20190416-FlffxEEi68H2nJhsNQJaOQ7QTyCn?imageView2/1/w/380/h/285,2019-09-02 22:16:03,
